"Laboratory","LabCode","SubjectCode","SubjectName","Section","Day","StartTime","EndTime","SchoolID","FullName","SchoolEmail","DualLaboratoryStudent","StudentClasses"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-139","Isaac Fernandez","isaac.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-140","Janelle Fernandez","janelle.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-142","Larissa Fernandez","larissa.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-143","Marco Fernandez","marco.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-144","Nadine Fernandez","nadine.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-145","Oscar Fernandez","oscar.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-146","Patricia Fernandez","patricia.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-147","Quentin Fernandez","quentin.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-148","Rhea Fernandez","rhea.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-149","Samuel Fernandez","samuel.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-150","Trisha Fernandez","trisha.fernandez@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Civil Engineering Laboratory","CE","CE 431","Construction Materials Testing Laboratory","4M2","Thursday","3:00 PM","6:00 PM","24-9000-130","Zara Escario","zara.escario@cit.edu","No","CE - CE 431 / 4M2 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-001","Adrian Abella","adrian.abella@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-157","Adrian Gonzales","adrian.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-158","Bianca Gonzales","bianca.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-159","Carlo Gonzales","carlo.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-160","Daphne Gonzales","daphne.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-161","Enzo Gonzales","enzo.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-162","Fiona Gonzales","fiona.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-163","Gabriel Gonzales","gabriel.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-164","Hannah Gonzales","hannah.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-165","Isaac Gonzales","isaac.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-166","Janelle Gonzales","janelle.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-167","Kyle Gonzales","kyle.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-168","Larissa Gonzales","larissa.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-169","Marco Gonzales","marco.gonzales@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-151","Ulysses Fernandez","ulysses.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-152","Vanessa Fernandez","vanessa.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-153","Warren Fernandez","warren.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-154","Xandra Fernandez","xandra.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-155","Yves Fernandez","yves.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V1","Monday","3:00 PM","6:00 PM","24-9000-156","Zara Fernandez","zara.fernandez@cit.edu","No","CHE - CHEM 101 / 1V1 / Monday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-183","Adrian Hernandez","adrian.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-184","Bianca Hernandez","bianca.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-185","Carlo Hernandez","carlo.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-186","Daphne Hernandez","daphne.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-187","Enzo Hernandez","enzo.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-188","Fiona Hernandez","fiona.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-189","Gabriel Hernandez","gabriel.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-190","Hannah Hernandez","hannah.hernandez@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-171","Oscar Gonzales","oscar.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-172","Patricia Gonzales","patricia.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-173","Quentin Gonzales","quentin.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-174","Rhea Gonzales","rhea.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-175","Samuel Gonzales","samuel.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-176","Trisha Gonzales","trisha.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-177","Ulysses Gonzales","ulysses.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-178","Vanessa Gonzales","vanessa.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-179","Warren Gonzales","warren.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-180","Xandra Gonzales","xandra.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-181","Yves Gonzales","yves.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 101","General Chemistry Laboratory","1V2","Monday","10:30 AM","1:30 PM","24-9000-182","Zara Gonzales","zara.gonzales@cit.edu","No","CHE - CHEM 101 / 1V2 / Monday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-008","Ava Ramirez","ava.ramirez@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-013","Benjamin Ramos","ben.ramos@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-004","Chloe Mendoza","chloe.mendoza@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-852","EJ Kate C. Alcover","ejkate.alcover@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-010","Ella Bautista","ella.bautista@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-001","Ethan Reyes","ethan.reyes@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-012","Grace Castillo","grace.castillo@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-9000-191","Isaac Hernandez","isaac.hernandez@cit.edu","No","CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-011","James Navarro","james.navarro@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-9000-192","Janelle Hernandez","janelle.hernandez@cit.edu","No","CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-9000-193","Kyle Hernandez","kyle.hernandez@cit.edu","No","CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-9000-194","Larissa Hernandez","larissa.hernandez@cit.edu","No","CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-003","Liam Santos","liam.santos@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-007","Lucas Torres","lucas.torres@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-9000-195","Marco Hernandez","marco.hernandez@cit.edu","No","CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-009","Mason Villanueva","mason.villa@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-006","Mia Flores","mia.flores@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-005","Noah Garcia","noah.garcia@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-014","Scarlett Aquino","scarlett.aquino@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V2","Tuesday","10:30 AM","1:30 PM","24-4313-002","Sophia Cruz","sophia.cruz@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-209","Adrian Ilagan","adrian.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-210","Bianca Ilagan","bianca.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-211","Carlo Ilagan","carlo.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-212","Daphne Ilagan","daphne.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-213","Enzo Ilagan","enzo.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-214","Fiona Ilagan","fiona.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-215","Gabriel Ilagan","gabriel.ilagan@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-196","Nadine Hernandez","nadine.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-197","Oscar Hernandez","oscar.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-198","Patricia Hernandez","patricia.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-199","Quentin Hernandez","quentin.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-200","Rhea Hernandez","rhea.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-201","Samuel Hernandez","samuel.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-202","Trisha Hernandez","trisha.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-203","Ulysses Hernandez","ulysses.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-204","Vanessa Hernandez","vanessa.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-205","Warren Hernandez","warren.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-206","Xandra Hernandez","xandra.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-207","Yves Hernandez","yves.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 201","Fluid Mechanics Laboratory","2V3","Tuesday","1:30 PM","4:30 PM","24-9000-208","Zara Hernandez","zara.hernandez@cit.edu","No","CHE - CHEM 201 / 2V3 / Tuesday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-021","Andrew Chua","andrew.chua@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-026","Angela Sy","angela.sy@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
